Price,dia,tempMedia,tempMax,tempMin,humedadMedia,humedadMax,humedadMin,velViento,dirViento,velVientoMax,dirVientoVelMax,radiacion,precipitacion,Dia,Mes,Año
91,361.0,15.72,21.05,12.47,58.49,81.6,43.06,1.667,16.21,5.39,353.3,11.25,0.0,27,12,2022
91,361.0,15.72,21.05,12.47,58.49,81.6,43.06,1.667,16.21,5.39,353.3,11.25,0.0,27,12,2022
109,362.0,14.52,19.46,11.27,60.5,90.8,36.91,1.615,339.4,6.086,0.095,11.26,0.0,28,12,2022
99,363.0,13.53,18.32,10.01,65.56,85.8,44.39,1.663,346.9,4.292,351.9,10.89,0.0,29,12,2022
104,364.0,14.63,19.13,11.13,62.86,92.1,40.58,1.5,343.7,5.184,345.0,11.02,0.0,30,12,2022
91,365.0,13.78,18.19,10.73,63.75,86.4,47.6,1.494,3.293,5.057,344.3,10.2,0.0,31,12,2022
94,2.0,14.03,19.33,10.8,59.3,88.6,39.52,0.962,343.3,3.577,351.7,9.35,0.0,2,1,2023
87,3.0,14.32,19.32,11.01,78.0,91.9,62.01,1.017,25.93,3.42,1.896,10.41,0.0,3,1,2023
100,4.0,13.92,19.78,10.74,75.0,91.5,51.04,1.748,13.41,4.841,0.095,9.53,0.0,4,1,2023
110,5.0,14.12,19.59,10.41,70.8,84.4,44.97,1.774,10.78,4.978,3.981,9.72,0.0,5,1,2023
115,7.0,13.39,17.92,9.54,67.77,78.4,51.38,2.345,329.8,5.4,2.37,11.66,0.0,7,1,2023
123,10.0,15.75,20.46,11.87,65.61,86.4,45.38,1.897,324.2,5.243,0.095,11.88,0.0,10,1,2023
127,11.0,14.27,18.65,11.48,71.8,86.7,59.08,1.024,3.032,4.204,6.731,12.04,0.0,11,1,2023
117,12.0,14.21,19.4,11.47,68.96,89.1,46.38,1.534,1.952,4.802,348.3,12.03,0.0,12,1,2023
114,13.0,13.11,17.78,10.01,74.3,90.1,54.54,1.747,324.6,4.106,16.59,11.14,0.0,13,1,2023
110,14.0,12.68,18.2,9.48,68.53,84.5,42.85,1.987,334.0,5.478,338.4,12.31,0.0,14,1,2023
145,17.0,15.67,17.4,14.4,62.26,85.5,33.44,7.05,261.4,12.49,267.3,9.98,0.4,17,1,2023
168,18.0,12.63,15.46,6.077,39.73,58.63,27.03,3.989,281.1,13.12,264.1,13.32,0.0,18,1,2023
154,19.0,11.02,15.19,5.876,42.47,58.27,24.98,2.098,326.0,6.693,339.7,13.31,0.0,19,1,2023
134,20.0,12.99,20.32,6.477,56.68,82.6,37.05,1.202,356.3,5.772,351.7,12.34,0.0,20,1,2023
131,21.0,13.63,17.87,11.14,65.77,84.0,46.79,1.73,42.24,6.233,341.8,13.23,0.0,21,1,2023
145,23.0,9.48,14.32,4.949,49.2,60.98,28.1,1.966,43.68,5.9,6.924,13.62,0.0,23,1,2023
161,24.0,9.93,15.19,5.142,49.57,59.97,29.11,2.103,46.16,7.17,99.4,13.97,0.0,24,1,2023
174,25.0,9.61,13.99,6.077,54.38,62.83,40.8,1.367,332.9,4.753,330.0,12.26,0.0,25,1,2023
175,26.0,10.15,16.72,6.01,46.71,61.77,26.09,1.713,6.29,5.713,348.3,13.04,0.0,26,1,2023
172,27.0,10.32,15.65,7.15,45.6,61.95,33.57,2.084,335.4,5.312,349.0,13.93,0.0,27,1,2023
169,28.0,10.82,15.68,7.28,49.03,68.24,31.45,1.867,357.4,5.87,0.0,12.53,0.0,28,1,2023
186,30.0,10.29,16.06,6.016,56.67,70.1,39.85,2.257,39.02,6.635,129.3,13.9,0.0,30,1,2023
209,31.0,10.39,15.98,6.21,52.21,69.42,33.52,2.045,331.5,5.459,5.595,14.74,0.0,31,1,2023
216,32.0,10.6,16.72,6.144,55.45,77.6,29.91,2.053,9.83,4.959,348.3,14.6,0.0,1,2,2023
214,33.0,11.07,17.39,6.611,58.86,70.4,39.17,1.959,347.6,5.008,352.9,14.34,0.0,2,2,2023
223,34.0,11.09,16.91,6.945,58.77,78.2,40.07,1.959,337.2,5.361,350.0,14.9,0.0,3,2,2023
305,37.0,12.08,15.99,7.81,64.43,81.9,50.67,1.784,49.67,5.253,345.8,14.55,0.0,6,2,2023
322,38.0,11.81,15.87,8.41,61.92,76.0,44.53,1.253,42.15,5.625,110.4,4.73,0.6000000000000001,7,2,2023
323,39.0,12.43,18.65,9.27,69.27,88.3,46.64,1.526,25.57,6.135,344.8,10.99,6.0,8,2,2023
335,40.0,12.3,17.47,8.21,59.92,75.5,44.04,2.775,64.56,7.73,79.9,12.86,0.0,9,2,2023
328,41.0,11.89,15.26,7.14,46.25,66.7,31.17,3.239,75.2,9.64,99.4,13.87,0.0,10,2,2023
324,42.0,13.72,17.26,11.2,40.04,49.07,29.7,2.853,68.41,8.85,87.7,15.39,0.0,11,2,2023
335,44.0,14.1,19.12,8.28,48.65,66.04,36.85,2.111,60.25,8.16,131.9,15.84,0.0,13,2,2023
365,45.0,15.7,19.39,13.0,43.95,52.58,37.44,2.08,40.41,6.644,354.2,7.54,0.0,14,2,2023
376,46.0,15.54,19.65,12.34,45.96,64.14,32.09,1.338,39.91,6.105,100.7,6.281,0.2,15,2,2023
375,47.0,16.45,19.72,13.53,41.28,60.21,33.97,1.624,56.83,6.39,116.8,10.18,0.0,16,2,2023
343,48.0,15.53,18.0,12.93,46.5,69.49,32.24,1.326,42.57,6.889,122.9,2.975,0.8,17,2,2023
349,49.0,16.86,21.65,11.54,48.36,79.6,32.57,1.753,63.15,7.55,114.4,8.77,0.0,18,2,2023
338,51.0,17.37,22.45,11.73,46.95,87.0,25.76,1.846,69.16,6.145,104.7,14.76,1.4,20,2,2023
333,52.0,15.04,17.53,11.34,80.3,92.4,55.6,1.396,237.9,6.997,0.284,9.62,0.8,21,2,2023
329,53.0,14.39,18.52,10.54,75.6,88.6,54.62,0.956,307.1,3.606,255.7,15.43,0.0,22,2,2023
300,54.0,14.3,18.12,10.54,67.75,84.6,44.39,2.528,308.9,8.03,270.4,15.9,0.0,23,2,2023
266,55.0,12.97,16.79,9.34,48.99,63.93,37.38,2.243,334.3,4.91,0.0,11.93,0.0,24,2,2023
275,58.0,11.1,16.33,7.21,49.81,60.37,39.44,2.5620000000000003,40.08,5.978,341.6,10.21,0.0,27,2,2023
285,60.0,11.28,16.19,6.144,45.16,56.0,31.05,3.003,315.9,7.73,245.8,18.51,0.0,1,3,2023
308,61.0,10.92,16.05,6.5440000000000005,43.49,62.62,29.98,2.1,345.7,5.341,5.879,18.52,0.0,2,3,2023
327,62.0,11.55,17.25,6.945,49.38,62.35,30.84,2.529,324.0,5.645,2.086,18.94,0.0,3,3,2023
336,63.0,11.66,16.6,7.68,59.87,78.4,44.25,2.221,23.05,5.37,349.6,18.89,0.0,4,3,2023
331,65.0,14.37,19.66,10.01,65.42,91.0,41.18,2.833,287.9,7.48,269.9,13.21,1.2,6,3,2023
331,66.0,15.74,18.32,13.0,79.0,100.0,56.68,3.792,264.3,9.86,257.0,17.72,4.4,7,3,2023
320,67.0,16.47,19.86,12.2,70.1,89.2,54.27,2.727,275.5,8.48,267.7,18.85,0.0,8,3,2023
322,68.0,16.29,18.79,12.2,75.8,91.7,57.14,3.453,263.6,10.48,240.2,13.89,0.0,9,3,2023
323,69.0,16.83,23.64,12.2,65.5,89.3,38.03,1.243,310.3,5.459,0.0,18.92,0.0,10,3,2023
314,70.0,15.86,21.51,11.34,79.2,92.1,53.45,0.765,121.9,3.303,149.2,20.31,0.0,11,3,2023
294,72.0,16.47,21.67,11.87,64.57,84.7,42.11,1.204,281.3,5.694,253.9,18.33,0.0,13,3,2023
242,73.0,17.01,22.78,12.07,57.31,81.2,40.45,1.228,18.93,5.263,112.7,20.65,0.0,14,3,2023
170,74.0,15.97,19.58,11.74,59.35,81.7,42.92,1.324,48.52,4.635,354.6,20.88,0.0,15,3,2023
149,75.0,16.41,22.11,12.27,55.66,83.2,31.09,1.444,293.2,6.145,0.095,21.15,0.0,16,3,2023
146,76.0,15.17,19.58,11.01,68.16,87.4,48.33,1.346,294.0,6.164,240.5,19.03,0.0,17,3,2023
137,79.0,15.08,18.98,11.27,65.03,80.2,52.34,1.059,291.8,3.381,151.2,21.48,0.0,20,3,2023
162,80.0,14.8,19.12,11.54,67.52,85.5,51.41,0.928,299.3,3.724,353.3,20.66,0.0,21,3,2023
189,81.0,14.96,19.51,10.41,65.42,80.0,52.08,0.851,301.1,2.803,0.19,22.02,0.0,22,3,2023
216,82.0,15.38,20.05,10.61,63.05,80.0,43.6,0.919,302.8,4.008,228.4,22.37,0.0,23,3,2023
214,83.0,16.18,20.72,11.41,69.7,89.7,41.92,1.508,293.5,6.203,244.9,20.77,0.0,24,3,2023
219,84.0,16.57,21.5,11.41,75.2,87.8,53.97,0.763,205.6,2.999,170.0,21.94,0.0,25,3,2023
219,86.0,18.11,24.91,12.54,57.64,86.8,19.88,1.395,85.6,5.272,354.4,20.82,0.0,27,3,2023
213,87.0,16.48,23.31,10.28,59.57,84.4,18.02,1.485,79.0,4.635,160.5,22.06,0.0,28,3,2023
213,87.0,16.48,23.31,10.28,59.57,84.4,18.02,1.485,79.0,4.635,160.5,22.06,0.0,28,3,2023
187,88.0,15.66,20.24,10.74,71.8,84.3,55.54,1.162,287.9,4.204,244.2,22.46,0.0,29,3,2023
167,89.0,15.84,20.65,11.8,78.8,97.6,62.52,1.08,297.8,4.586,234.8,21.33,0.0,30,3,2023
169,90.0,18.54,24.38,12.4,67.56,97.7,34.9,0.841,275.5,5.184,265.1,19.52,0.0,31,3,2023
175,91.0,20.15,26.3,14.93,53.24,76.1,36.97,1.359,316.1,4.322,352.3,20.92,0.0,1,4,2023
178,93.0,16.34,22.04,12.4,56.86,71.1,36.76,1.47,11.05,4.89,342.3,23.4,0.0,3,4,2023
180,94.0,15.67,20.12,11.6,60.14,67.56,44.38,1.622,63.9,4.929,170.8,19.44,0.0,4,4,2023
213,95.0,16.86,22.18,11.21,47.02,62.74,32.16,2.099,67.65,7.09,128.5,23.86,0.0,5,4,2023
199,100.0,16.91,21.44,11.08,81.1,94.3,69.51,0.651,210.9,2.646,238.5,22.43,0.0,10,4,2023
194,101.0,17.34,21.31,13.27,85.9,98.1,69.91,0.951,221.4,3.146,242.5,22.43,0.0,11,4,2023
187,102.0,17.99,21.91,12.34,74.6,93.4,52.25,2.866,265.5,10.69,269.6,23.78,0.2,12,4,2023
154,103.0,18.25,23.43,13.74,64.25,81.4,43.09,1.018,261.3,4.841,248.0,23.15,0.0,13,4,2023
122,104.0,17.32,21.24,12.94,63.78,82.5,29.9,1.216,314.3,4.557,348.2,23.23,0.0,14,4,2023
109,105.0,19.48,26.5,14.06,53.36,77.4,32.83,1.301,337.2,5.096,25.21,24.3,0.0,15,4,2023
109,107.0,16.76,20.78,11.94,59.03,68.83,43.9,1.536,107.5,5.674,129.4,24.53,0.0,17,4,2023
124,108.0,18.19,24.18,12.6,43.97,62.89,27.83,2.142,76.3,6.556,108.9,24.97,0.0,18,4,2023
133,109.0,17.88,21.64,13.66,58.2,78.7,39.65,1.895,262.7,5.821,260.1,20.28,0.0,19,4,2023
128,110.0,17.59,21.38,14.2,65.13,78.9,45.65,1.373,274.6,5.106,253.1,24.54,0.0,20,4,2023
149,111.0,18.02,21.97,12.74,65.21,83.8,46.26,1.25,259.4,4.929,231.4,24.53,0.0,21,4,2023
158,112.0,18.28,21.64,14.33,75.2,89.1,61.51,2.446,259.5,7.32,240.0,21.6,0.0,22,4,2023
146,114.0,19.28,24.17,14.74,64.66,83.6,43.12,0.834,249.9,3.234,250.9,25.12,0.0,24,4,2023
160,115.0,19.09,23.43,14.46,64.98,83.5,41.85,0.885,246.6,4.047,261.4,25.3,0.0,25,4,2023
119,116.0,19.3,26.1,13.2,71.7,94.2,35.08,0.636,143.1,3.009,354.5,25.27,0.0,26,4,2023
106,117.0,19.08,23.18,14.2,82.0,95.3,65.91,0.734,175.8,3.479,151.1,22.82,0.0,27,4,2023
114,118.0,21.51,25.03,16.79,66.42,88.0,34.96,1.36,256.8,6.203,14.78,20.32,0.0,28,4,2023
101,122.0,20.92,26.18,15.06,63.45,92.6,42.63,1.346,91.8,4.243,126.9,22.67,0.0,2,5,2023
103,123.0,20.41,28.3,15.33,53.69,82.6,18.54,1.338,107.5,5.263,128.4,22.13,0.0,3,5,2023
96,124.0,19.22,23.17,14.93,70.6,91.8,45.19,0.952,247.8,3.214,243.2,22.61,0.0,4,5,2023
105,125.0,19.59,22.96,15.33,77.6,91.7,59.96,0.707,210.6,2.969,351.5,23.76,0.0,5,5,2023
98,126.0,20.12,24.23,16.26,80.2,92.9,63.0,0.893,245.0,3.92,250.1,22.39,0.0,6,5,2023
113,128.0,20.49,24.5,16.93,78.3,93.2,62.06,1.116,250.0,3.646,4.075,23.74,0.0,8,5,2023
112,129.0,20.64,24.63,17.39,81.0,93.5,62.36,0.975,244.4,3.949,233.7,23.58,0.0,9,5,2023
126,135.0,19.73,24.98,13.74,70.7,94.0,37.82,1.103,247.7,5.331,249.8,27.06,0.0,15,5,2023
148,136.0,20.9,29.18,16.52,57.2,72.1,28.7,1.153,147.3,4.253,129.6,26.59,0.0,16,5,2023
148,137.0,19.6,24.44,16.26,61.75,86.7,33.5,1.599,309.5,4.939,266.3,15.19,1.6,17,5,2023
137,138.0,18.9,23.78,15.8,63.51,78.4,45.7,1.655,4.629,6.282,138.9,18.79,0.0,18,5,2023
151,139.0,17.53,22.52,14.86,71.2,85.8,52.92,1.502,307.8,6.056,255.8,15.32,12.2,19,5,2023
137,142.0,16.18,18.12,14.53,73.5,94.8,56.53,1.343,343.2,5.547,28.43,2.968,17.4,22,5,2023
178,143.0,18.27,21.91,14.53,68.6,80.3,49.92,1.451,275.8,4.959,254.8,25.27,0.0,23,5,2023
206,144.0,18.67,22.64,15.33,71.5,83.7,55.5,1.322,281.9,4.626,248.0,24.78,0.0,24,5,2023
209,145.0,19.36,23.44,15.8,70.6,91.2,51.85,1.256,287.6,4.792,237.9,25.44,0.0,25,5,2023
178,146.0,21.51,26.57,16.6,67.79,90.1,46.16,1.766,100.6,5.753,103.5,25.38,0.2,26,5,2023
200,147.0,20.78,24.31,18.66,76.3,91.0,55.37,1.303,245.6,5.694,242.4,12.87,0.4,27,5,2023
212,150.0,20.67,24.77,17.39,71.7,89.4,54.39,1.343,275.2,5.057,244.3,23.11,0.0,30,5,2023
157,152.0,21.4,25.11,17.73,67.68,83.5,45.58,1.619,109.6,4.537,158.3,24.67,0.0,1,6,2023
167,153.0,21.2,25.64,18.32,72.7,91.9,47.57,1.321,76.1,7.28,252.1,16.42,1.0,2,6,2023
115,156.0,22.14,24.83,20.25,74.9,86.7,63.16,1.011,152.7,3.45,151.7,25.55,0.0,5,6,2023
157,157.0,23.5,27.63,18.93,64.31,84.2,43.56,1.382,119.6,4.978,121.3,25.81,0.0,6,6,2023
144,158.0,22.17,25.24,19.25,66.55,79.0,42.44,1.787,301.0,6.458,259.8,8.62,1.0,7,6,2023
162,159.0,21.83,25.44,19.51,76.8,95.3,51.91,1.5470000000000002,225.6,5.694,255.7,14.87,7.4,8,6,2023
140,160.0,22.37,25.91,18.06,73.0,93.5,57.57,3.003,272.2,8.7,251.3,26.41,0.2,9,6,2023
141,161.0,22.46,25.44,18.85,74.4,91.6,57.98,1.757,252.2,6.115,216.6,27.71,0.0,10,6,2023
124,163.0,21.4,25.43,17.82,77.81,91.8,63.03,0.92,253.79,3.557,245.4,18.97,0.0,12,6,2023
128,164.0,20.54,23.92,17.07,76.1,98.8,54.52,3.524,258.7,10.18,246.8,26.28,0.0,13,6,2023
83,165.0,22.71,26.97,17.92,62.37,86.1,40.44,1.203,245.0,4.136,12.41,27.86,0.0,14,6,2023
67,170.0,23.45,27.03,20.58,72.8,83.9,62.23,1.139,216.9,4.41,242.8,25.73,0.0,19,6,2023
56,171.0,23.14,27.17,19.79,71.1,91.7,52.83,1.776,240.5,6.635,227.5,25.78,0.0,20,6,2023
57,173.0,23.91,28.97,18.99,69.9,90.2,46.02,0.551,157.6,2.264,172.3,27.27,0.0,22,6,2023
56,174.0,26.16,31.57,21.12,59.82,84.9,38.76,1.56,257.9,4.939,121.0,26.65,0.0,23,6,2023
56,175.0,25.55,29.9,21.92,63.06,81.1,42.5,1.4,239.8,4.557,151.8,26.82,0.0,24,6,2023
60,177.0,26.85,31.76,21.38,53.99,82.8,34.35,0.77,167.8,3.087,225.3,26.72,0.0,26,6,2023
64,178.0,26.56,31.49,22.85,65.63,86.6,38.35,1.082,222.8,3.695,134.7,26.59,0.0,27,6,2023
64,178.0,26.56,31.49,22.85,65.63,86.6,38.35,1.082,222.8,3.695,134.7,26.59,0.0,27,6,2023
63,179.0,26.92,35.44,21.05,62.22,90.4,20.54,1.249,258.0,5.655,0.474,25.38,0.0,28,6,2023
61,180.0,25.32,28.5,21.45,76.8,95.3,65.9,0.73,232.1,2.92,247.8,23.69,0.0,29,6,2023
64,181.0,25.95,29.83,21.12,76.5,94.5,62.09,0.929,161.3,3.646,112.7,25.54,0.0,30,6,2023
67,182.0,26.05,29.1,23.39,77.5,93.5,63.43,0.881,164.7,3.165,137.6,24.75,0.0,1,7,2023
67,184.0,26.56,30.42,22.59,68.03,92.5,52.88,1.065,246.1,3.43,242.1,26.46,0.0,3,7,2023
68,185.0,26.04,29.43,22.99,70.4,92.7,52.44,1.151,262.8,5.204,210.8,25.91,0.0,4,7,2023
69,186.0,26.2,29.89,21.65,79.8,94.5,66.18,1.037,131.2,4.43,143.8,22.65,0.0,5,7,2023
69,187.0,26.78,30.22,24.05,75.5,89.6,63.29,0.99,151.5,3.303,154.0,23.82,0.0,6,7,2023
59,191.0,27.71,30.89,23.92,73.1,85.6,60.45,1.11,188.1,3.989,168.0,23.94,0.0,10,7,2023
56,192.0,27.79,30.96,24.51,78.7,97.7,43.69,1.869,251.9,6.889,352.0,23.43,0.0,11,7,2023
72,194.0,27.37,30.62,22.79,78.9,93.7,66.82,1.063,133.0,4.577,142.8,25.17,0.0,13,7,2023
131,195.0,27.86,32.22,25.11,81.1,98.3,62.35,0.855,223.2,3.802,246.5,20.56,0.0,14,7,2023
136,196.0,27.05,30.9,24.05,74.5,89.4,44.29,2.235,248.3,6.723,234.4,24.66,0.0,15,7,2023
126,199.0,27.88,31.71,23.18,77.0,96.5,21.61,1.875,259.1,6.448,350.0,25.15,0.0,18,7,2023
112,200.0,27.79,31.35,23.65,78.9,96.3,57.31,0.6960000000000001,215.4,3.214,264.1,23.04,0.0,19,7,2023
121,201.0,27.98,32.42,23.72,74.4,95.2,49.49,1.491,273.6,5.87,244.1,23.33,0.0,20,7,2023
122,202.0,26.01,31.17,22.19,69.77,87.1,48.69,1.685,266.0,7.48,244.9,22.43,0.0,21,7,2023
131,203.0,26.07,29.69,20.79,80.3,94.2,65.91,0.881,166.5,3.45,181.5,18.43,0.0,22,7,2023
131,205.0,26.13,29.57,21.92,71.3,94.3,49.42,3.07,252.6,9.03,252.4,21.5,0.0,24,7,2023
131,206.0,23.75,28.37,18.59,71.5,87.8,54.57,1.291,267.6,5.419,246.1,25.94,0.0,25,7,2023
146,207.0,25.02,29.76,17.86,74.8,91.0,61.63,0.5700000000000001,214.7,2.881,149.6,24.91,0.0,26,7,2023
150,208.0,25.64,30.09,21.98,78.4,93.0,59.76,1.56,259.4,5.243,228.4,24.46,0.0,27,7,2023
152,209.0,24.52,28.23,20.99,75.9,92.3,58.76,0.757,231.7,2.832,213.7,24.84,0.0,28,7,2023
161,210.0,25.38,30.02,20.46,71.2,92.3,46.75,0.642,220.3,2.724,215.6,24.03,0.0,29,7,2023
134,212.0,26.12,30.29,21.92,76.5,94.1,59.65,0.984,224.1,3.783,243.8,24.83,0.0,31,7,2023
196,216.0,26.44,30.16,22.65,70.7,86.1,56.89,1.365,122.5,5.331,233.9,23.46,0.0,4,8,2023
191,217.0,25.53,30.57,22.12,67.38,80.1,34.15,1.084,100.2,3.851,157.4,24.33,0.0,5,8,2023
191,219.0,27.35,32.89,22.39,65.43,91.2,33.75,1.592,105.9,4.998,103.3,23.51,0.0,7,8,2023
176,220.0,26.42,29.9,22.59,76.5,94.1,58.7,1.095,256.2,4.018,99.6,20.6,0.0,8,8,2023
174,221.0,26.91,30.29,23.19,77.8,89.7,60.9,0.87,224.4,2.675,150.7,22.23,0.0,9,8,2023
196,222.0,26.26,29.03,23.25,83.2,97.5,70.4,1.196,262.6,4.351,246.8,21.2,0.0,10,8,2023
200,224.0,27.37,31.29,24.25,79.8,97.9,59.15,0.647,244.0,3.499,237.4,21.46,0.0,12,8,2023
176,228.0,26.56,31.09,23.12,78.0,91.5,62.22,1.237,276.9,4.302,244.5,22.08,0.0,16,8,2023
183,229.0,26.48,30.69,22.19,69.87,86.5,52.91,1.125,240.3,4.224,6.822,24.91,0.0,17,8,2023
208,231.0,26.58,33.42,19.79,72.2,94.0,43.75,0.625,326.2,3.263,246.1,23.86,0.0,19,8,2023
225,233.0,27.16,30.82,24.12,79.4,93.3,66.69,0.899,80.7,2.95,188.4,22.7,0.0,21,8,2023
215,234.0,28.87,33.95,23.32,58.62,86.3,40.35,1.14,138.0,4.763,112.2,23.4,0.0,22,8,2023
217,235.0,28.2,33.02,23.79,57.36,80.7,32.89,1.182,284.7,4.126,238.2,23.64,0.0,23,8,2023
202,236.0,28.08,32.82,22.92,55.88,81.1,30.09,1.019,282.1,4.302,22.64,23.32,0.0,24,8,2023
175,237.0,27.47,30.89,23.72,63.58,84.2,41.63,0.999,279.9,3.626,246.6,22.41,0.0,25,8,2023
165,238.0,27.45,31.56,22.19,71.3,83.7,47.31,0.861,231.5,4.969,237.1,20.44,0.0,26,8,2023
158,240.0,25.77,29.99,20.72,43.84,60.45,23.55,1.364,281.2,4.273,354.2,23.34,0.0,28,8,2023
154,241.0,24.84,29.1,20.39,54.04,81.3,30.76,1.493,283.6,4.341,219.6,23.42,0.0,29,8,2023
154,242.0,24.89,29.3,19.79,62.56,84.4,43.37,0.957,56.92,3.812,162.2,20.5,0.0,30,8,2023
165,243.0,25.37,29.96,21.52,71.4,86.5,50.89,0.859,70.6,3.695,131.8,22.47,0.0,31,8,2023
184,244.0,25.95,33.31,22.39,65.66,87.1,21.01,1.061,289.1,4.126,12.32,20.61,0.0,1,9,2023
249,245.0,23.61,28.92,19.33,77.3,93.5,55.76,1.237,78.4,4.851,46.81,15.75,22.4,2,9,2023
282,247.0,25.25,27.5,21.78,67.36,82.3,53.43,2.427,267.2,6.742,250.9,18.93,0.0,4,9,2023
227,248.0,25.23,28.77,21.92,65.34,82.1,43.64,1.333,285.9,3.93,272.6,19.14,0.0,5,9,2023
223,249.0,26.4,29.89,23.45,74.4,87.8,61.11,1.137,130.0,3.655,343.2,18.49,0.0,6,9,2023
204,250.0,26.12,29.77,22.65,72.8,85.1,55.17,1.063,123.5,4.616,145.8,16.68,0.0,7,9,2023
191,251.0,25.34,30.5,21.65,74.8,87.3,52.09,1.158,98.7,4.861,135.5,16.85,0.0,8,9,2023
177,252.0,25.54,29.5,21.52,73.2,92.1,53.36,0.725,199.7,3.636,250.0,20.12,0.0,9,9,2023
179,254.0,25.29,29.23,22.52,73.8,87.1,61.76,1.809,277.5,5.184,255.3,19.79,0.0,11,9,2023
186,255.0,24.91,28.83,21.38,71.3,86.6,55.09,1.603,279.2,6.527,199.7,18.27,0.0,12,9,2023
163,256.0,25.87,30.03,21.39,64.75,82.8,47.56,1.387,29.8,3.891,149.0,16.68,0.0,13,9,2023
161,257.0,26.98,32.56,22.79,64.97,86.9,45.28,1.821,60.63,6.517,120.3,16.89,0.0,14,9,2023
164,258.0,25.77,31.77,22.25,71.0,89.3,44.42,1.365,276.9,5.018,178.6,15.17,0.0,15,9,2023
171,259.0,24.81,28.23,22.12,75.1,90.7,51.03,1.722,274.3,5.38,254.5,17.9,0.0,16,9,2023
178,262.0,23.19,26.98,19.79,69.9,84.1,47.42,0.946,73.1,3.518,153.0,15.92,0.0,19,9,2023
155,264.0,22.28,24.71,18.99,69.29,81.3,56.99,3.318,275.6,8.88,239.0,19.21,0.0,21,9,2023
155,265.0,20.61,23.25,17.79,74.6,92.2,58.91,2.914,256.6,7.53,243.8,15.68,0.0,22,9,2023
156,266.0,21.59,26.43,17.13,67.35,89.6,38.62,1.077,29.26,3.979,160.8,19.23,0.0,23,9,2023
147,268.0,22.21,25.9,18.86,74.4,90.7,58.99,1.033,349.1,3.234,0.474,18.94,0.0,25,9,2023
155,269.0,22.58,26.63,19.13,73.1,87.8,55.25,1.019,329.3,3.753,336.5,18.3,0.0,26,9,2023
155,269.0,22.58,26.63,19.13,73.1,87.8,55.25,1.019,329.3,3.753,336.5,18.3,0.0,26,9,2023
156,271.0,21.88,25.37,19.06,77.4,90.5,66.43,1.004,28.99,2.862,354.3,18.51,0.0,28,9,2023
162,272.0,22.27,26.17,18.66,79.7,91.5,68.84,1.122,73.8,3.185,340.7,17.44,0.0,29,9,2023
173,273.0,22.98,27.03,20.06,76.1,92.6,60.12,0.888,351.2,3.783,0.0,18.38,0.0,30,9,2023
176,275.0,23.63,28.17,20.39,58.59,81.6,27.82,1.473,314.1,4.439,354.3,18.58,0.0,2,10,2023
171,276.0,22.99,27.3,20.06,67.82,93.6,42.37,1.121,326.3,3.802,1.611,17.99,0.0,3,10,2023
162,277.0,23.41,27.83,20.13,73.5,89.6,54.91,0.869,336.8,3.489,0.853,17.03,0.0,4,10,2023
162,278.0,22.54,26.77,19.26,79.0,93.8,60.78,1.288,10.11,4.88,136.8,17.24,0.0,5,10,2023
158,279.0,23.36,27.5,17.66,70.0,94.0,37.63,1.343,281.3,5.625,249.0,17.26,0.0,6,10,2023
155,280.0,23.9,28.37,17.59,59.83,93.8,26.89,1.491,5.179,5.557,248.2,17.57,0.0,7,10,2023
153,282.0,22.41,26.5,19.13,73.3,91.6,50.24,0.952,349.7,3.508,340.8,14.08,0.0,9,10,2023
150,283.0,22.13,26.63,18.99,73.7,92.7,48.97,0.997,357.9,4.077,350.0,16.42,0.0,10,10,2023
126,284.0,22.07,26.83,18.79,72.0,89.2,53.18,1.101,339.3,3.655,2.464,16.49,0.0,11,10,2023
134,286.0,22.05,26.17,18.66,72.5,87.0,53.19,1.268,288.4,3.763,9.57,15.56,0.0,13,10,2023
123,287.0,21.39,25.84,18.73,76.2,90.9,55.06,1.182,314.1,5.165,264.1,7.66,0.2,14,10,2023
119,289.0,21.21,24.51,17.93,73.4,89.2,58.59,0.905,292.2,4.175,246.6,12.49,0.0,16,10,2023
97,290.0,22.15,25.9,18.19,76.5,92.3,56.86,0.902,267.9,6.223,294.9,13.25,0.0,17,10,2023
96,291.0,22.29,24.05,20.25,70.3,83.7,54.98,3.04,262.5,7.42,246.5,12.84,0.0,18,10,2023
97,292.0,20.37,24.31,16.6,75.2,98.0,54.64,3.418,257.8,8.48,275.0,11.1,15.4,19,10,2023
100,293.0,18.08,21.19,14.2,64.64,98.9,37.7,4.198,259.1,9.86,245.8,16.23,0.6000000000000001,20,10,2023
102,294.0,16.71,20.92,13.07,62.85,84.5,44.84,1.556,335.6,5.459,256.8,14.47,0.0,21,10,2023
105,296.0,18.26,21.58,16.53,78.4,92.4,65.46,2.241,266.6,6.36,253.2,8.26,1.0,23,10,2023
97,297.0,17.22,20.32,14.4,72.5,87.5,54.0,2.664,263.1,7.7,261.9,15.64,0.0,24,10,2023
99,298.0,17.51,20.85,14.07,76.3,96.1,59.87,2.748,267.9,9.85,251.7,13.34,0.0,25,10,2023
103,299.0,17.39,21.99,13.47,84.5,99.9,60.65,3.072,263.5,11.03,242.7,13.36,0.0,26,10,2023
105,300.0,17.47,22.66,11.8,71.0,97.3,28.76,2.563,262.5,6.831,255.9,9.34,0.0,27,10,2023
